units_sold,low_price,high_price,year,month,year_date,is_ev_dummy,body_type,brand,brand_country
3619,99.8,130.8,2022,July,2022-07-01,0,SUV,Venucia,China
3608,177.9,249.9,2022,July,2022-07-01,1,Sedan,XPeng Motors,China
3550,283.9,344.8,2022,July,2022-07-01,0,SUV,Mercedes-Benz,Germany
3542,147.9,182.9,2022,July,2022-07-01,0,SUV,Exeed,China
3515,245.8,345.8,2022,July,2022-07-01,0,SUV,Lincoln,United States
3440,205.8,246.8,2022,July,2022-07-01,0,Sedan,BMW,Germany
3371,89.9,172.9,2022,July,2022-07-01,0,SUV,Chery,China
3298,261.7,354.7,2022,July,2022-07-01,0,SUV,Cadillac,United States
3297,123.8,149.8,2022,July,2022-07-01,0,SUV,Great Wall,China
3267,69.8,109.8,2022,July,2022-07-01,0,SUV,Wuling Motors,China
3255,109.8,159.8,2022,July,2022-07-01,0,MPV,GAC Group,China
3232,299.9,359.9,2022,July,2022-07-01,0,SUV,Buick,United States
3187,219.8,259.8,2022,July,2022-07-01,1,SUV,SAIC Group,China
3160,34.8,36.6,2022,July,2022-07-01,0,NA,Wuling Motors,China
3141,160.1,190.1,2022,July,2022-07-01,1,Sedan,WM Motor,China
3141,399.9,439.9,2022,July,2022-07-01,1,SUV,BMW,Germany
3042,69.9,129.8,2022,July,2022-07-01,0,Hatchback,Geely Automobile,China
3002,84.9,108.9,2022,July,2022-07-01,0,SUV,Geely Automobile,China
3000,139.8,153.8,2022,July,2022-07-01,1,MPV,SAIC Group,China
2995,103.6,142.6,2022,July,2022-07-01,0,SUV,Geely Automobile,China
2942,228.8,268.8,2022,July,2022-07-01,0,SUV,Audi,Germany
2940,239.8,336.9,2022,July,2022-07-01,1,SUV,Volkswagen,Germany
2893,84.9,115.9,2022,July,2022-07-01,0,Sedan,Hyundai,South Korea
2853,299.9,407.9,2022,July,2022-07-01,0,SUV,Volkswagen,Germany
2841,392.7,554.2,2022,July,2022-07-01,0,SUV,Cadillac,United States
2806,169.9,239.9,2022,July,2022-07-01,0,SUV,Ch1rolet,United States
2756,520.3,522.3,2022,July,2022-07-01,1,Sedan,Mercedes-Benz,Germany
2743,169.8,218.8,2022,July,2022-07-01,0,SUV,Ford,United States
2739,145.8,189.8,2022,July,2022-07-01,0,SUV,Toyota,Japan
2678,145.9,184.9,2022,July,2022-07-01,0,SUV,Changan,China
2639,229.8,309.8,2022,July,2022-07-01,0,SUV,Ford,United States
2587,129.9,171.9,2022,July,2022-07-01,1,Sedan,Beijing Auto,China
2566,78.8,102.8,2022,July,2022-07-01,0,SUV,GAC Group,China
2546,65.8,92.8,2022,July,2022-07-01,0,Sedan,Jetta,Germany
2536,103.9,136.9,2022,July,2022-07-01,0,SUV,Dongfeng Fengxing,China
2518,335,395,2022,July,2022-07-01,0,SUV,Great Wall,China
2512,296.9,384.9,2022,July,2022-07-01,0,Sedan,Volvo,Sweden
2496,101.9,196.9,2022,July,2022-07-01,0,SUV,JAC Group,China
2485,51.9,67.9,2022,July,2022-07-01,0,Hatchback,Changan,China
2478,285.8,329.8,2022,July,2022-07-01,0,SUV,BMW,Germany
2473,448,526,2022,July,2022-07-01,1,Sedan,NIO,China
2458,232.9,295.8,2022,July,2022-07-01,0,NA,Volkswagen,Germany
2455,237.9,252.9,2022,July,2022-07-01,1,Sedan,Volkswagen,Germany
2453,92.8,112.8,2022,July,2022-07-01,1,SUV,BYD,China
2446,159.8,272.9,2022,July,2022-07-01,0,SUV,Beijing,China
2393,176.9,192.9,2022,July,2022-07-01,0,NA,Changan,China
2378,179.8,206.8,2022,July,2022-07-01,0,SUV,Lynk & Co,China
2363,161.8,225.8,2022,July,2022-07-01,0,SUV,Hyundai,South Korea
2355,119.9,125.9,2022,July,2022-07-01,0,Hatchback,Buick,United States
2354,129.9,159.9,2022,July,2022-07-01,1,Sedan,Changan,China
2314,478.8,646.8,2022,July,2022-07-01,0,MPV,Mercedes-Benz,Germany
2310,109.8,169.8,2022,July,2022-07-01,0,Sedan,Honda,Japan
2303,122.8,239.8,2022,July,2022-07-01,1,Sedan,Hongqi,China
2287,71.8,92.8,2022,July,2022-07-01,0,Hatchback,Toyota,Japan
2284,309.8,860,2022,July,2022-07-01,0,Sedan,Hongqi,China
2276,77.8,113.8,2022,July,2022-07-01,1,Hatchback,Wuling Motors,China
2253,131.9,180.9,2022,July,2022-07-01,1,Sedan,Dongfeng Fengxing,China
2234,41.8,68.8,2022,July,2022-07-01,1,Hatchback,Jimai,China
2184,289.8,402.8,2022,July,2022-07-01,0,MPV,Volkswagen,Germany
2091,29.8,73.9,2022,July,2022-07-01,1,Hatchback,Lei Ding,China
2084,99.8,138.8,2022,July,2022-07-01,0,SUV,Great Wall,China
2054,78.8,102.8,2022,July,2022-07-01,0,Sedan,Kia,South Korea
2048,233.2,242.2,2022,July,2022-07-01,1,Sedan,Volkswagen,Germany
2035,53.9,129.8,2022,July,2022-07-01,0,SUV,Kaiyi,China
2016,98.8,196.8,2022,July,2022-07-01,0,Hatchback,JAC Group,China
2002,99.9,153.9,2022,July,2022-07-01,0,SUV,Beijing Auto,China
1969,89.8,159.8,2022,July,2022-07-01,1,MPV,Rayton,China
1963,115.9,160.9,2022,July,2022-07-01,0,SUV,Volkswagen,Germany
1939,109.8,164.8,2022,July,2022-07-01,0,SUV,Ford,United States
1905,49.9,67.9,2022,July,2022-07-01,0,SUV,Rayton,China
1893,139.8,157.8,2022,July,2022-07-01,0,SUV,Kia,South Korea
1892,253.3,338.9,2022,July,2022-07-01,1,SUV,Volkswagen,Germany
1787,118.6,139.8,2022,July,2022-07-01,0,SUV,Lynk & Co,China
1786,99.9,135.9,2022,July,2022-07-01,0,Hatchback,Nissan,Japan
1773,104.9,145.8,2022,July,2022-07-01,0,SUV,Jetta,Germany
1765,145.8,199.8,2022,July,2022-07-01,1,Hatchback,MG,China
1760,356.8,455.8,2022,July,2022-07-01,0,SUV,Jaguar,United Kingdom
1757,129.8,207.8,2022,July,2022-07-01,0,NA,Geometry,China
1709,145.8,164.8,2022,July,2022-07-01,1,MPV,Bestune,China
1691,167.7,233.7,2022,July,2022-07-01,0,SUV,Peugeot,France
1681,79.9,114.9,2022,July,2022-07-01,0,SUV,JAC Group,China
1652,97.8,112.8,2022,July,2022-07-01,0,Hatchback,Honda,Japan
1644,87.8,165.8,2022,July,2022-07-01,0,NA,SAIC Maxus,China
1616,214.8,279.8,2022,July,2022-07-01,0,SUV,Great Wall,China
1615,103.8,139.8,2022,July,2022-07-01,0,Hatchback,MG,China
1592,108.8,153.8,2022,July,2022-07-01,0,Hatchback,Ford,United States
1545,99.8,132,2022,July,2022-07-01,0,SUV,Geely Automobile,China
1544,79.8,149.8,2022,July,2022-07-01,1,Sedan,Rayton,China
1540,389.8,475.8,2022,July,2022-07-01,0,SUV,Jaguar,United Kingdom
1540,157.8,172.8,2022,July,2022-07-01,1,SUV,Lynk & Co,China
1519,168.9,201.9,2022,July,2022-07-01,1,SUV,XPeng Motors,China
1516,193,223,2022,July,2022-07-01,1,Hatchback,Great Wall,China
1515,141.8,179.8,2022,July,2022-07-01,0,Sedan,Toyota,Japan
1504,189.3,192.8,2022,July,2022-07-01,0,SUV,Nissan,Japan
1494,54.8,85.8,2022,July,2022-07-01,0,SUV,Dongfeng Xiaokang,China
1476,71.8,82.8,2022,July,2022-07-01,1,SUV,Dayun,China
1476,69.8,83.8,2022,July,2022-07-01,0,SUV,Kia,South Korea
1471,319.9,374.9,2022,July,2022-07-01,1,SUV,Lynk & Co,China
1458,141.8,190.8,2022,July,2022-07-01,0,SUV,Toyota,Japan
1419,135.8,161.8,2022,July,2022-07-01,1,Sedan,Geely Automobile,China
1414,478,656,2022,July,2022-07-01,1,SUV,NIO,China
1390,175.8,245.8,2022,July,2022-07-01,0,SUV,Mazda,Japan
1348,289.8,347.8,2022,July,2022-07-01,0,MPV,Mercedes-Benz,Germany
1338,499.9,536.9,2022,July,2022-07-01,1,Sedan,BMW,Germany
1328,378,554,2022,July,2022-07-01,1,NA,NIO,China
1319,109.8,131.8,2022,July,2022-07-01,0,Sedan,Kia,South Korea
1313,155.8,200.8,2022,July,2022-07-01,1,Sedan,SAIC Group,China
1301,60.9,85.9,2022,July,2022-07-01,0,MPV,SRM Xinyuan,China
1297,219.7,259.7,2022,July,2022-07-01,0,Sedan,Cadillac,United States
1295,216.8,303.8,2022,July,2022-07-01,0,SUV,Toyota,Japan
1278,349.9,349.9,2022,July,2022-07-01,1,Sedan,BMW,Germany
1272,328.8,478.8,2022,July,2022-07-01,0,SUV,Lincoln,United States
1258,105.8,141.8,2022,July,2022-07-01,0,SUV,Bestune,China
1232,108.8,136.8,2022,July,2022-07-01,0,SUV,Kia,South Korea
1225,32.6,59.1,2022,July,2022-07-01,1,Hatchback,Dongfeng Xiaokang,China
1217,0,0,2022,July,2022-07-01,0,SUV,Skoda,Czech Republic
1204,251.8,340.8,2022,July,2022-07-01,0,Sedan,Lincoln,United States
1203,169.8,218.8,2022,July,2022-07-01,0,MPV,Hyundai,South Korea
1189,399.7,489.7,2022,July,2022-07-01,0,Sedan,Cadillac,United States
1176,69.9,119.9,2022,July,2022-07-01,0,SUV,SWM Motors,China
1166,65.8,94.8,2022,July,2022-07-01,0,MPV,JAC Motors,China
1159,146.8,272.8,2022,July,2022-07-01,1,SUV,Skyworth,China
1154,99.7,99.7,2022,July,2022-07-01,0,SUV,Peugeot,France
1134,61.9,76.9,2022,July,2022-07-01,0,SUV,Changan,China
1113,289.3,361.8,2022,July,2022-07-01,0,NA,Audi,Germany
1100,319.8,379.8,2022,July,2022-07-01,1,SUV,Seres,China
1078,264.8,354.8,2022,July,2022-07-01,0,SUV,Volvo,Sweden
1054,265.9,320.9,2022,July,2022-07-01,0,SUV,Lynk & Co,China
1049,273.8,299.8,2022,July,2022-07-01,1,SUV,Honda,Japan
1035,229,263,2022,July,2022-07-01,0,NA,Great Wall,China
1027,223.8,429.9,2022,July,2022-07-01,1,Hatchback,BAIC,China
1027,199.7,227.8,2022,July,2022-07-01,1,SUV,Lynk & Co,China
1025,295,315,2022,July,2022-07-01,0,NA,Great Wall,China
1014,139.9,199.9,2022,July,2022-07-01,1,Hatchback,JAC Group,China
1010,138.8,169.9,2022,July,2022-07-01,1,SUV,Skywell,China
1007,152.7,229.7,2022,July,2022-07-01,0,SUV,Citroën,France
1001,313.6,419.9,2022,July,2022-07-01,1,SUV,LanTu,China
1000,155.9,185.9,2022,July,2022-07-01,0,SUV,Buick,United States
995,69.8,140.8,2022,July,2022-07-01,0,Sedan,Venucia,China
991,109.9,128.9,2022,July,2022-07-01,0,SUV,Ch1rolet,United States
972,204.9,264.9,2022,July,2022-07-01,0,SUV,Volkswagen,Germany
964,139.8,158.8,2022,July,2022-07-01,0,Sedan,Toyota,Japan
963,169.8,239.8,2022,July,2022-07-01,1,SUV,WM Motor,China
949,119.8,137.8,2022,July,2022-07-01,0,SUV,Nissan,Japan
945,149.8,159.8,2022,July,2022-07-01,1,SUV,Honda,Japan
936,88.8,172.8,2022,July,2022-07-01,0,SUV,JAC Group,China
912,90.8,116.8,2022,July,2022-07-01,0,Sedan,Ford,United States
870,139.8,165.8,2022,July,2022-07-01,0,SUV,Lynk & Co,China
869,85.8,125.8,2022,July,2022-07-01,0,MPV,Wuling Motors,China
861,136.8,188.8,2022,July,2022-07-01,1,Sedan,SAIC Group,China
829,129.9,199.9,2022,July,2022-07-01,0,SUV,Mazda,Japan
816,368.8,578.8,2022,July,2022-07-01,0,Sedan,IM,China
815,340,446,2022,July,2022-07-01,0,Sedan,Volkswagen,Germany
808,166.9,249.9,2022,July,2022-07-01,1,SUV,Aiways,China
801,135.7,171.7,2022,July,2022-07-01,0,NA,Geely Automobile,China
800,83.9,99.9,2022,July,2022-07-01,0,Hatchback,Buick,United States
792,369.9,689.9,2022,July,2022-07-01,0,NA,LanTu,China
790,399.8,499.8,2022,July,2022-07-01,0,Sedan,Jaguar,United Kingdom
785,169.8,221.8,2022,July,2022-07-01,0,SUV,Ford,United States
777,252.8,288.8,2022,July,2022-07-01,0,Sedan,Hongqi,China
754,38.8,49.8,2022,July,2022-07-01,1,Hatchback,Jimai,China
752,161.8,205.8,2022,July,2022-07-01,0,NA,Kia,South Korea
752,97.9,112.9,2022,July,2022-07-01,0,Sedan,Changan,China
729,79.9,129.9,2022,July,2022-07-01,0,SUV,Dongfeng Xiaokang,China
726,175.8,261.8,2022,July,2022-07-01,0,SUV,Lynk & Co,China
715,159.9,179.9,2022,July,2022-07-01,1,Hatchback,Ch1rolet,United States
715,299.8,380.8,2022,July,2022-07-01,0,Sedan,Jaguar,United Kingdom
709,273.8,299.8,2022,July,2022-07-01,1,SUV,Honda,Japan
698,95.9,129.9,2022,July,2022-07-01,0,SUV,Dongfeng,China
680,129.8,159.8,2022,July,2022-07-01,1,SUV,Dongfeng Xiaokang,China
680,153.8,163.8,2022,July,2022-07-01,1,Sedan,Dongfeng,China
676,99.8,165.9,2022,July,2022-07-01,0,SUV,Dongfeng Xiaokang,China
662,49.9,129.9,2022,July,2022-07-01,0,SUV,Yema,China
660,111.8,151.8,2022,July,2022-07-01,0,SUV,Great Wall,China
650,186.9,243.9,2022,July,2022-07-01,0,SUV,Skoda,Czech Republic
649,69.8,90.8,2022,July,2022-07-01,0,MPV,Wuling Motors,China
646,99.8,169.9,2022,July,2022-07-01,0,Sedan,Honda,Japan
623,64.8,81.8,2022,July,2022-07-01,1,Hatchback,Dendrobium,China
614,181.9,262.9,2022,July,2022-07-01,0,Sedan,Nissan,Japan
611,286.6,469.6,2022,July,2022-07-01,1,SUV,GAC Aion,China
610,175.9,213.9,2022,July,2022-07-01,0,SUV,Changan,China
608,261.1,272.1,2022,July,2022-07-01,1,SUV,Volkswagen,Germany
603,40.9,55.9,2022,July,2022-07-01,1,Hatchback,Xiaohu,China
603,169.8,248.3,2022,July,2022-07-01,0,SUV,Nissan,Japan
601,119.8,142.8,2022,July,2022-07-01,0,MPV,Geely Automobile,China
601,109.9,154.9,2022,July,2022-07-01,0,Hatchback,Skoda,Czech Republic
600,59.9,80.9,2022,July,2022-07-01,0,SUV,Chery,China
584,43.9,75.8,2022,July,2022-07-01,1,Hatchback,Xinri,China
577,242.9,252.9,2022,July,2022-07-01,1,SUV,Volkswagen,Germany
559,275.8,463.3,2022,July,2022-07-01,0,SUV,Hongqi,China
555,67.8,93.9,2022,July,2022-07-01,0,Sedan,Kaiyi,China
549,99.9,99.9,2022,July,2022-07-01,0,Sedan,Skoda,Czech Republic
542,426.8,499.9,2022,July,2022-07-01,0,NA,Audi,Germany
532,199.8,259.8,2022,July,2022-07-01,0,NA,Ford,United States
527,159.7,224.7,2022,July,2022-07-01,0,Sedan,Peugeot,France
520,265,379.9,2022,July,2022-07-01,0,NA,Ford,United States
514,126.6,149.6,2022,July,2022-07-01,0,SUV,Venucia,China
498,509.8,763.8,2022,July,2022-07-01,0,SUV,Lincoln,United States
496,136.9,159.9,2022,July,2022-07-01,0,Hatchback,Ch1rolet,United States
488,238.8,283.8,2022,July,2022-07-01,0,SUV,Nissan,Japan
488,509.8,779.8,2022,July,2022-07-01,1,SUV,Hongqi,China
479,95.8,145.8,2022,July,2022-07-01,1,Hatchback,BYD,China
468,65.9,79.9,2022,July,2022-07-01,0,SUV,Dongfeng Xiaokang,China
467,86.8,112.8,2022,July,2022-07-01,0,SUV,Venucia,China
467,508,508,2022,July,2022-07-01,1,Sedan,Audi,Germany
462,160.8,179.8,2022,July,2022-07-01,1,SUV,WM Motor,China
461,57.9,73.9,2022,July,2022-07-01,0,Sedan,Changan,China
445,119.9,164.9,2022,July,2022-07-01,0,SUV,Changan,China
444,132.8,178.8,2022,July,2022-07-01,1,SUV,Hechuang,China
435,145.8,172.8,2022,July,2022-07-01,1,MPV,BYD,China
430,117.8,190.8,2022,July,2022-07-01,0,NA,SAIC Maxus,China
428,248.8,296.8,2022,July,2022-07-01,1,SUV,Toyota,Japan
420,165.8,212.8,2022,July,2022-07-01,1,MPV,SAIC Maxus,China
419,169.8,189.8,2022,July,2022-07-01,0,NA,Great Wall,China
402,77.8,115.8,2022,July,2022-07-01,0,SUV,Sinotruk VGV,China
401,321.8,365.8,2022,July,2022-07-01,1,SUV,Mercedes-Benz,Germany
400,491.9,579.8,2022,July,2022-07-01,1,SUV,Mercedes-Benz,Germany
395,179.8,309.8,2022,July,2022-07-01,0,SUV,SAIC Maxus,China
381,351.8,437.8,2022,July,2022-07-01,1,SUV,Mercedes-Benz,Germany
374,175,218,2022,July,2022-07-01,1,SUV,Honda,Japan
372,46.9,54.4,2022,July,2022-07-01,0,MPV,Changan KaiCheng,China
344,192.8,228.8,2022,July,2022-07-01,0,NA,Great Wall,China
342,258.8,299.8,2022,July,2022-07-01,1,SUV,Toyota,Japan
340,243.8,243.8,2022,July,2022-07-01,1,SUV,Audi,Germany
319,149.9,169.9,2022,July,2022-07-01,0,MPV,Buick,United States
308,149.9,158.9,2022,July,2022-07-01,0,SUV,Skoda,Czech Republic
301,168.8,228.8,2022,July,2022-07-01,0,SUV,SAIC Group,China
298,41.9,68.8,2022,July,2022-07-01,0,NA,Dongfeng Xiaokang,China
297,437.7,777.7,2022,July,2022-07-01,0,Sedan,Audi,Germany
294,0,0,2022,July,2022-07-01,0,Sedan,Geely Automobile,China
292,161.8,205.8,2022,July,2022-07-01,0,Sedan,Hyundai,South Korea
286,131.8,143.8,2022,July,2022-07-01,0,Sedan,Geely Automobile,China
285,169.9,194.9,2022,July,2022-07-01,0,Hatchback,Skoda,Czech Republic
285,202.8,272.8,2022,July,2022-07-01,0,SUV,Hyundai,South Korea
261,395.5,510,2022,July,2022-07-01,1,SUV,Audi,Germany
255,219.9,329.9,2022,July,2022-07-01,0,NA,SAIC Maxus,China
254,257,315,2022,July,2022-07-01,1,SUV,Volvo,Sweden
253,108.8,168.8,2022,July,2022-07-01,0,Sedan,GAC Group,China
252,275.8,374.8,2022,July,2022-07-01,0,SUV,Ford,United States
242,288.9,339.9,2022,July,2022-07-01,0,MPV,Kia,South Korea
240,175,218,2022,July,2022-07-01,1,SUV,Honda,Japan
240,131.9,151.9,2022,July,2022-07-01,1,SUV,Kaiyi,China
236,49.9,79.9,2022,July,2022-07-01,0,MPV,Yema,China
235,166.8,328.8,2022,July,2022-07-01,1,MPV,Dayun,China
233,166.8,279.8,2022,July,2022-07-01,0,SUV,Isuzu,Japan
226,126.8,130.8,2022,July,2022-07-01,1,NA,Kairay,China
220,309.8,399.8,2022,July,2022-07-01,0,SUV,Ford,United States
206,395.1,399.8,2022,July,2022-07-01,0,Sedan,Mercedes-Benz,Germany
206,87.8,93.8,2022,July,2022-07-01,0,Sedan,Toyota,Japan
202,77.9,118.9,2022,July,2022-07-01,0,SUV,Sinotruk VGV,China
200,166.8,206.8,2022,July,2022-07-01,1,Sedan,Kia,South Korea
200,125.9,133.9,2022,July,2022-07-01,0,Sedan,Nissan,Japan
198,79.9,269.8,2022,July,2022-07-01,0,SUV,SWM Motors,China
196,527.9,603.9,2022,July,2022-07-01,1,SUV,Volvo,Sweden
188,279.9,419.9,2022,July,2022-07-01,0,NA,SAIC Maxus,China
186,139.8,199.8,2022,July,2022-07-01,1,Sedan,Jiangling,China
182,229.9,333.9,2022,July,2022-07-01,0,SUV,Ch1rolet,United States
169,61.9,129.9,2022,July,2022-07-01,0,MPV,Southeast,China
165,49.9,84.9,2022,July,2022-07-01,0,MPV,Changan,China
161,145.8,168.8,2022,July,2022-07-01,1,MPV,Geely Automobile,China
160,178.7,263.7,2022,July,2022-07-01,0,SUV,Peugeot,France
156,309.8,345.8,2022,July,2022-07-01,1,SUV,Lincoln,United States
155,72.8,96.8,2022,July,2022-07-01,0,Sedan,Hyundai,South Korea
151,254.9,349.9,2022,July,2022-07-01,0,Sedan,DS,France
151,164.7,275.9,2022,July,2022-07-01,0,Sedan,Citroën,France
150,68.8,73.8,2022,July,2022-07-01,1,Hatchback,Jiangling,China
142,125.8,149.8,2022,July,2022-07-01,0,MPV,Haima,China
142,52.9,119.9,2022,July,2022-07-01,0,Sedan,Southeast,China
139,69.8,75.8,2022,July,2022-07-01,0,Hatchback,Yunque,China
139,129.8,139.8,2022,July,2022-07-01,1,Sedan,Dongfeng,China
136,546.8,648.8,2022,July,2022-07-01,1,SUV,Audi,Germany
135,267,328,2022,July,2022-07-01,1,NA,Volvo,Sweden
127,0,0,2022,July,2022-07-01,1,MPV,BYD,China
120,85.8,125,2022,July,2022-07-01,1,Hatchback,Xinri,China
118,39.9,62.4,2022,July,2022-07-01,0,MPV,Kairay,China
117,258.8,330.8,2022,July,2022-07-01,0,SUV,Mazda,Japan
112,197.8,217.8,2022,July,2022-07-01,1,SUV,Buick,United States
109,53.8,60.8,2022,July,2022-07-01,0,MPV,Dongfeng Xiaokang,China
108,159.8,186.8,2022,July,2022-07-01,1,SUV,Honda,Japan
106,155.8,169.8,2022,July,2022-07-01,1,SUV,Great Wall,China
105,178.8,189.8,2022,July,2022-07-01,1,SUV,Great Wall,China
104,115.9,160.9,2022,July,2022-07-01,0,SUV,Volkswagen,Germany
103,499.9,613.9,2022,July,2022-07-01,1,Sedan,Volvo,Sweden
103,186.9,275.8,2022,July,2022-07-01,0,MPV,Ford,United States
100,85.9,104.9,2022,July,2022-07-01,0,SUV,Bestune,China
98,159.8,202.8,2022,July,2022-07-01,1,SUV,SAIC Maxus,China
88,137.9,151.9,2022,July,2022-07-01,0,SUV,Sinotruk VGV,China
77,227.7,227.7,2022,July,2022-07-01,1,NA,Lynk & Co,China
74,149.9,173.9,2022,July,2022-07-01,1,MPV,Dongfeng Fengxing,China
69,207.8,230.8,2022,July,2022-07-01,1,Sedan,Toyota,Japan
66,115.8,159.8,2022,July,2022-07-01,0,NA,SAIC Maxus,China
65,333.8,469.8,2022,July,2022-07-01,0,SUV,Infiniti,Japan
61,99.8,139.8,2022,July,2022-07-01,0,SUV,Mitsubishi Motors,Japan
60,159.8,192.8,2022,July,2022-07-01,1,Sedan,Toyota,Japan
60,79.9,136.9,2022,July,2022-07-01,0,SUV,Haima,China
56,113.9,113.9,2022,July,2022-07-01,0,SUV,Citroën,France
56,104.9,149.9,2022,July,2022-07-01,0,SUV,Beijing Auto,China
56,59.9,66.9,2022,July,2022-07-01,0,SUV,Kairay,China
56,399.9,461.9,2022,July,2022-07-01,1,Sedan,Volvo,Sweden
55,156.8,226.8,2022,July,2022-07-01,0,Sedan,GAC Group,China
54,199.8,229.8,2022,July,2022-07-01,1,SUV,Mitsubishi Motors,Japan
52,225.8,253.8,2022,July,2022-07-01,1,SUV,Toyota,Japan
52,229.9,329.9,2022,July,2022-07-01,0,SUV,DS,France
50,0,0,2022,July,2022-07-01,0,SUV,Infiniti,Japan
50,49.9,68.9,2022,July,2022-07-01,0,SUV,Geely Automobile,China
50,105.7,159.7,2022,July,2022-07-01,0,Sedan,Peugeot,France
48,149.9,169.9,2022,July,2022-07-01,1,MPV,Yema,China
47,134.9,186.9,2022,July,2022-07-01,0,SUV,Bestune,China
44,294.9,398,2022,July,2022-07-01,0,SUV,Beijing,China
44,439.7,479.7,2022,July,2022-07-01,0,NA,Cadillac,United States
41,264.8,389.8,2022,July,2022-07-01,0,Sedan,Infiniti,Japan
39,199.8,208.8,2022,July,2022-07-01,1,MPV,JAC Group,China
32,208,208,2022,July,2022-07-01,1,SUV,Ford,United States
32,178.8,203.8,2022,July,2022-07-01,1,Sedan,Hyundai,South Korea
31,188.8,253.8,2022,July,2022-07-01,0,MPV,SAIC Group,China
27,99.9,139.9,2022,July,2022-07-01,0,SUV,Southeast,China
27,151.8,194.8,2022,July,2022-07-01,0,MPV,Volkswagen,Germany
26,218.8,331.3,2022,July,2022-07-01,1,SUV,BAIC,China
26,129.8,186.8,2022,July,2022-07-01,0,NA,MG,China
24,159.8,201.8,2022,July,2022-07-01,1,SUV,Mazda,Japan
23,133.8,168.8,2022,July,2022-07-01,0,Sedan,Hyundai,South Korea
22,75.8,140.8,2022,July,2022-07-01,0,Sedan,GAC Group,China
21,328,460,2022,July,2022-07-01,0,SUV,Acura,Japan
20,259.8,359.8,2022,July,2022-07-01,1,MPV,SAIC Group,China
16,162.8,191.8,2022,July,2022-07-01,0,SUV,Kia,South Korea
16,152.8,165.9,2022,July,2022-07-01,1,SUV,SAIC Group,China
15,215.7,227.7,2022,July,2022-07-01,1,Sedan,Peugeot,France
14,75.8,96.8,2022,July,2022-07-01,0,SUV,SAIC Group,China
11,129.8,185.8,2022,July,2022-07-01,0,SUV,Mitsubishi Motors,Japan
10,69.9,79.9,2022,July,2022-07-01,0,Sedan,Dongfeng Fengxing,China
9,259.8,279.8,2022,July,2022-07-01,1,SUV,Hechuang,China
8,90.9,124.9,2022,July,2022-07-01,0,Hatchback,Volkswagen,Germany
4,156.6,179.9,2022,July,2022-07-01,1,SUV,Chery,China
4,167.8,189.8,2022,July,2022-07-01,1,Sedan,Honda,Japan
4,415.8,445.8,2022,July,2022-07-01,1,SUV,Jaguar,United Kingdom
4,109.9,142.9,2022,July,2022-07-01,0,SUV,Bestune,China
3,125.9,215.9,2022,July,2022-07-01,0,SUV,Dongfeng Xiaokang,China
2,69.9,99.9,2022,July,2022-07-01,0,SUV,Southeast,China
1,58.8,61.8,2022,July,2022-07-01,0,NA,New Longma,China
1,125.9,155.9,2022,July,2022-07-01,0,SUV,Buick,United States
1,329.9,399.9,2022,July,2022-07-01,1,Sedan,DS,France
62169,316.9,417.9,2022,August,2022-08-01,1,SUV,Tesla,United States
55268,100.9,159.9,2022,August,2022-08-01,0,Hatchback,Volkswagen,Germany
49119,32.8,99.9,2022,August,2022-08-01,1,Hatchback,Wuling Motors,China
42500,152.8,216.8,2022,August,2022-08-01,1,SUV,BYD,China
42330,179.8,269.8,2022,August,2022-08-01,0,Sedan,Toyota,Japan
40088,86.9,149.9,2022,August,2022-08-01,0,SUV,Chery,China
39773,99.8,174.9,2022,August,2022-08-01,0,Sedan,Nissan,Japan
36762,169.8,259.8,2022,August,2022-08-01,0,Sedan,Honda,Japan
35689,111.8,175.8,2022,August,2022-08-01,1,Sedan,BYD,China
32418,175.8,260.8,2022,August,2022-08-01,0,SUV,Toyota,Japan
30988,199,283.8,2022,August,2022-08-01,0,SUV,Volkswagen,Germany
29492,419.8,656.8,2022,August,2022-08-01,0,Sedan,Audi,Germany
27304,109.8,159.8,2022,August,2022-08-01,0,Sedan,Toyota,Japan
26003,214.8,329.8,2022,August,2022-08-01,1,Sedan,BYD,China
24954,69.9,129.8,2022,August,2022-08-01,0,Hatchback,Geely Automobile,China
24258,305.8,396.8,2022,August,2022-08-01,0,Sedan,Audi,Germany
23469,102.8,130.8,2022,August,2022-08-01,1,Hatchback,BYD,China
22841,98.9,157,2022,August,2022-08-01,0,SUV,Great Wall,China
21240,158.6,223.8,2022,August,2022-08-01,0,SUV,Volkswagen,Germany
21122,181.9,252.9,2022,August,2022-08-01,0,Sedan,Volkswagen,Germany
20180,169.8,252.8,2022,August,2022-08-01,0,SUV,Honda,Japan
20133,111.8,152.8,2022,August,2022-08-01,0,Sedan,Toyota,Japan
18286,95.8,168.9,2022,August,2022-08-01,0,SUV,Chery,China
18258,137.2,185.2,2022,August,2022-08-01,0,SUV,Geely Automobile,China
